National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2019-2020 school year,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (525) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""Washington""-County: ""king county""-School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
530396000631,WA-17415-3389,5303960,WA-17415,PK,06,Scenic Hill Elementary School,Kent School District,King County,26025 Woodland Way S,Kent,WA,98030,6363,(253)373-7479,12,City: Midsize,No,No,Yes,Yes,612.00000,41.53000,14.7000000,372.00000,79.00000
530354000549,WA-17401-3382,5303540,WA-17401,PK,05,Seahurst Elementary School,Highline School District,King County,14603 14th Ave SW,Burien,WA,98166,1730,(206)631-4800,21,Suburb: Large,No,No,Yes,Yes,410.00000,23.12000,17.7000000,289.00000,38.00000
530771003414,WA-17001-5260,5307710,WA-17001,09,12,Seattle Skills Center,Seattle School District No. 1,King County,PO Box 34165,Seattle,WA,98124,1165,(206)252-0733,11,City: Large,No,Yes,No,†,0.00000,0.00000,†,–,–
530771001311,WA-17001-1596,5307710,WA-17001,06,12,Seattle World School,Seattle School District No. 1,King County,1700 East Union St.,SEATTLE,WA,98122,,(206)252-2200,11,City: Large,No,Yes,Yes,Yes,343.00000,21.48000,16.0000000,258.00000,39.00000
530282002964,WA-17210-5029,5302820,WA-17210,06,08,Sequoyah Middle School,Federal Way School District,King County,3425 S 360th ST,Auburn,WA,98001,9339,(253)945-3670,21,Suburb: Large,No,No,Yes,Yes,591.00000,34.26000,17.3000000,338.00000,80.00000
530876001517,WA-17409-3589,5308760,WA-17409,PK,05,Shadow Lake Elementary,Tahoma School District,King County,22620 Sweeney Road SE,Maple Valley,WA,98038,6416,(425)413-6100,21,Suburb: Large,No,No,Yes,No,509.00000,30.64000,16.6000000,121.00000,21.00000
530039000086,WA-17405-3339,5300390,WA-17405,PK,05,Sherwood Forest Elementary,Bellevue School District,King County,16411 NE 24th Street,Bellevue,WA,98008,2491,(425)456-5700,12,City: Midsize,No,No,Yes,Yes,436.00000,36.67000,11.9000000,135.00000,40.00000
530282002301,WA-17210-4374,5302820,WA-17210,PK,05,Sherwood Forest Elementary School,Federal Way School District,King County,34600 12TH AV SW,FEDERAL WAY,WA,98023,7060,(253)945-3800,21,Suburb: Large,No,No,Yes,Yes,427.00000,29.01000,14.7000000,163.00000,45.00000
530792001315,WA-17412-3343,5307920,WA-17412,09,12,Shorecrest High School,Shoreline School District,King County,15343 25th Avenue N.E.,Shoreline,WA,98155,7394,(206)393-4286,21,Suburb: Large,No,No,Yes,No,1536.00000,64.63000,23.8000000,306.00000,111.00000
530513003259,WA-31103-5154,5305130,WA-31103,09,12,Shoreline-Monroe High School,Monroe School District,King County,200 E Fremont ST,Monroe,WA,98272,,(360)804-2500,21,Suburb: Large,No,No,No,†,280.00000,–,†,34.00000,4.00000
530354000550,WA-17401-2842,5303540,WA-17401,PK,05,Shorewood Elementary,Highline School District,King County,2725 SW 116th St,Burien,WA,98146,3499,(206)631-4900,21,Suburb: Large,No,No,Yes,Yes,558.00000,32.07000,17.4000000,250.00000,64.00000
530792001317,WA-17412-3921,5307920,WA-17412,09,12,Shorewood High School,Shoreline School District,King County,17300 Fremont Avenue N.,Shoreline,WA,98133,5299,(206)393-4372,21,Suburb: Large,No,No,Yes,No,1553.00000,68.87000,22.5000000,287.00000,120.00000
530813001342,WA-17406-2564,5308130,WA-17406,06,08,Showalter Middle School,Tukwila School District,King County,4628 S 144TH ST,TUKWILA,WA,98168,,(206)901-7800,21,Suburb: Large,No,No,Yes,Yes,636.00000,36.28000,17.5000000,347.00000,119.00000
530723001084,WA-17403-3668,5307230,WA-17403,KG,05,Sierra Heights Elementary School,Renton School District,King County,9901 132nd Ave SE,Renton,WA,98059,3505,(425)204-4650,12,City: Midsize,No,No,Yes,Yes,503.00000,33.50000,15.0000000,162.00000,61.00000
530282002255,WA-17210-4343,5302820,WA-17210,PK,05,Silver Lake Elementary School - Federal Way,Federal Way School District,King County,1310 SW 325TH ST,FEDERAL WAY,WA,98023,4930,(253)945-3900,21,Suburb: Large,No,No,Yes,Yes,419.00000,28.04000,14.9000000,285.00000,44.00000
530798001320,WA-17404-2512,5307980,WA-17404,PK,08,Skykomish Elementary School,Skykomish School District,King County,P.O. Box 325,Skykomish,WA,98288,0325,(206)677-2623,42,Rural: Distant,No,No,Yes,Yes,49.00000,6.67000,7.3000000,37.00000,0.00000
530798001321,WA-17404-2513,5307980,WA-17404,09,12,Skykomish High School,Skykomish School District,King County,P.O. Box 325,Skykomish,WA,98288,0325,(206)677-2623,42,Rural: Distant,No,No,Yes,Yes,9.00000,2.33000,3.9000000,7.00000,0.00000
530375002567,WA-17411-4495,5303750,WA-17411,09,12,Skyline High School,Issaquah School District,King County,1122 228TH AVE SE,SAMMAMISH,WA,98075,9509,(425)837-7702,21,Suburb: Large,No,No,No,†,2230.00000,101.95000,21.9000000,53.00000,32.00000
530423002216,WA-17414-4302,5304230,WA-17414,KG,05,Smith Elementary,Lake Washington School District,King County,23305 NE 14th St,Sammamish,WA,98074,4441,(425)936-2710,21,Suburb: Large,No,No,No,†,676.00000,35.09000,19.3000000,8.00000,0.00000
530804003309,WA-17410-5181,5308040,WA-17410,PK,12,Snoqualmie Access,Snoqualmie Valley School District,King County,P.O. Box 400,Snoqualmie,WA,98065,,(425)831-8015,31,Town: Fringe,No,No,No,†,82.00000,–,†,7.00000,1.00000
530804001332,WA-17410-2288,5308040,WA-17410,PK,05,Snoqualmie Elementary,Snoqualmie Valley School District,King County,755 PARK ST,SNOQUALMIE,WA,98065,,(425)831-8050,31,Town: Fringe,No,No,Yes,No,550.00000,33.50000,16.4000000,64.00000,13.00000
530804003693,WA-17410-2124,5308040,WA-17410,06,08,Snoqualmie Middle School,Snoqualmie Valley School District,King County,9200 RAILROAD AVE SE,SNOQUALMIE,WA,98065,,(425)831-8450,31,Town: Fringe,No,No,No,†,552.00000,27.80000,19.9000000,39.00000,17.00000
530804003394,WA-17410-5296,5308040,WA-17410,KG,10,Snoqualmie Parent Partnership Program,Snoqualmie Valley School District,King County,400 E 3rd St,North Bend,WA,98045,,(425)831-4200,31,Town: Fringe,No,No,No,†,93.00000,–,†,3.00000,0.00000
530039000087,WA-17405-3789,5300390,WA-17405,KG,05,Somerset Elementary School,Bellevue School District,King County,14100 Somerset Boulevard SE,Bellevue,WA,98006,2399,(425)456-5800,12,City: Midsize,No,No,No,†,668.00000,34.17000,19.5000000,20.00000,11.00000
530396000633,WA-17415-3707,5303960,WA-17415,PK,06,Soos Creek Elementary School,Kent School District,King County,12651 SE 218th Place,Kent,WA,98031,9629,(253)373-7690,12,City: Midsize,No,No,Yes,Yes,417.00000,25.72000,16.2000000,142.00000,48.00000
530771001234,WA-17001-3778,5307710,WA-17001,09,12,South Lake High School,Seattle School District No. 1,King County,8601 Rainier Ave S,SEATTLE,WA,98118,4631,(206)252-6600,11,City: Large,No,No,Yes,Yes,51.00000,6.31000,8.1000000,33.00000,3.00000
530771002933,WA-17001-4218,5307710,WA-17001,PK,08,South Shore PK-8 School,Seattle School District No. 1,King County,4800 S Henderson St,SEATTLE,WA,98118,1734,(206)252-7600,11,City: Large,No,No,Yes,Yes,596.00000,40.11000,14.9000000,311.00000,53.00000
530354000551,WA-17401-3032,5303540,WA-17401,PK,05,Southern Heights Elementary,Highline School District,King County,11249 14th Ave S,Seattle,WA,98168,2199,(206)631-5000,21,Suburb: Large,No,No,Yes,Yes,237.00000,15.18000,15.6000000,129.00000,48.00000
530354003384,WA-17401-5277,5303540,WA-17401,09,12,Southwest Youth and Family Services,Highline School District,King County,C/O New Start,Seattle,WA,98146,,(206)937-7680,11,City: Large,No,No,No,†,0.00000,0.00000,†,–,–
530000100382,WA-17216-3739,5300001,WA-17216,PK,05,Southwood Elementary School,Enumclaw School District,King County,3240 McDougall Avenue,Enumclaw,WA,98022,9498,(360)802-7370,41,Rural: Fringe,No,No,Yes,No,331.00000,20.58000,16.1000000,73.00000,33.00000
530000103038,WA-17216-1523,5300001,WA-17216,PK,12,Special Ed School,Enumclaw School District,King County,2929 McDougall Avenue,Enumclaw,WA,98022,,(360)802-7104,21,Suburb: Large,No,No,No,†,53.00000,–,†,18.00000,0.00000
530030002904,WA-17408-1915,5300300,WA-17408,PK,12,Special Ed School,Auburn School District,King County,502 4TH ST NE,AUBURN,WA,98002,5020,(253)931-4927,13,City: Small,No,No,No,†,170.00000,5.00000,34.0000000,57.00000,10.00000
530039000088,WA-17405-3634,5300390,WA-17405,KG,05,Spiritridge Elementary School,Bellevue School District,King County,16401 SE 24th Street,Bellevue,WA,98008,5499,(425)456-5900,12,City: Midsize,No,No,No,†,692.00000,36.48000,19.0000000,52.00000,10.00000
530396000635,WA-17415-3677,5303960,WA-17415,PK,06,Springbrook Elementary School,Kent School District,King County,20035 100th Ave SE,Kent,WA,98031,4309,(253)373-7485,12,City: Midsize,No,No,Yes,Yes,482.00000,29.29000,16.5000000,282.00000,44.00000
530282000449,WA-17210-3160,5302820,WA-17210,PK,05,Star Lake Elementary School,Federal Way School District,King County,4014 S 270TH,KENT,WA,98031,7139,(253)945-4000,12,City: Midsize,No,No,Yes,Yes,371.00000,26.01000,14.3000000,174.00000,54.00000
530423002983,WA-17414-1975,5304230,WA-17414,06,08,Stella Schola,Lake Washington School District,King County,13505 NE 75th Street,Redmond,WA,98052,4032,(425)936-2475,13,City: Small,No,Yes,No,†,88.00000,3.10000,28.4000000,2.00000,1.00000
530771001251,WA-17001-2080,5307710,WA-17001,KG,05,Stevens Elementary School,Seattle School District No. 1,King County,1242 18 AV E,SEATTLE,WA,98112,3321,(206)252-3400,11,City: Large,No,No,No,†,231.00000,17.48000,13.2000000,57.00000,10.00000
530039000089,WA-17405-3100,5300390,WA-17405,PK,05,Stevenson Elementary,Bellevue School District,King County,14220 NE 8th Street,Bellevue,WA,98007,4103,(425)456-6000,12,City: Midsize,No,No,Yes,Yes,697.00000,43.85000,15.9000000,266.00000,38.00000
530456002258,WA-17407-4332,5304560,WA-17407,KG,05,Stillwater Elementary,Riverview School District,King County,11530 320th Ave NE,Carnation,WA,98014,9792,(425)844-4680,41,Rural: Fringe,No,No,Yes,No,520.00000,25.87000,20.1000000,52.00000,17.00000
530930003112,WA-17402-1938,5309300,WA-17402,09,12,Student Link,Vashon Island School District,King County,9600 SW 204th St,Vashon,WA,98070,,(206)463-8686,41,Rural: Fringe,No,No,Yes,Yes,41.00000,1.47000,27.9000000,15.00000,4.00000
530034303611,WA-17905-5469,5300343,WA-17905,06,12,Summit Public School: Atlas,Summit Public School: Atlas,King County,9601 35th Avenue SW,Seattle,WA,98126,,(206)307-7645,11,City: Large,Yes,No,Yes,Yes,506.00000,27.00000,18.7000000,230.00000,44.00000
530033403510,WA-17902-5375,5300334,WA-17902,09,12,Summit Public School: Sierra,Summit Public School: Sierra,King County,210 S Hudson St,Seattle,WA,98134,,(206)453-2520,11,City: Large,Yes,No,Yes,Yes,344.00000,22.00000,15.6000000,101.00000,14.00000
530876002979,WA-17409-3341,5308760,WA-17409,06,08,Summit Trail Middle School,Tahoma School District,King County,25600 SE Summit Landsburg Rd,Ravensdale,WA,98051,,(425)413-5600,21,Suburb: Large,No,No,No,†,1116.00000,48.52000,23.0000000,91.00000,37.00000
530375000581,WA-17411-3386,5303750,WA-17411,KG,05,Sunny Hills Elementary,Issaquah School District,King County,3200 ISSAQUAH-PINE LAKE RD SE,SAMMAMISH,WA,98075,7528,(425)837-7400,21,Suburb: Large,No,No,No,†,796.00000,45.24000,17.6000000,36.00000,9.00000
530282000450,WA-17210-3567,5302820,WA-17210,PK,05,Sunnycrest Elementary School,Federal Way School District,King County,24629 42ND AV S,KENT,WA,98032,4197,(253)945-4100,12,City: Midsize,No,No,Yes,Yes,563.00000,38.01000,14.8000000,406.00000,59.00000
530000100478,WA-17216-4289,5300001,WA-17216,KG,05,Sunrise Elementary,Enumclaw School District,King County,899 Osceola At 244th Ave SE,Enumclaw,WA,98022,4045,(360)802-7425,41,Rural: Fringe,No,No,Yes,Yes,462.00000,27.76000,16.6000000,112.00000,38.00000
530591001993,WA-17417-4187,5305910,WA-17417,PK,05,Sunrise Elementary,Northshore School District,King County,14075 172 AV NE,Redmond,WA,98052,2197,(425)408-5300,21,Suburb: Large,No,No,No,†,297.00000,20.28000,14.6000000,4.00000,2.00000
530396000706,WA-17415-4420,5303960,WA-17415,PK,06,Sunrise Elementary School,Kent School District,King County,22300 132nd Ave SE,Kent,WA,98042,3162,(253)373-7630,12,City: Midsize,No,No,No,†,696.00000,36.36000,19.1000000,182.00000,54.00000
530375002307,WA-17411-3228,5303750,WA-17411,PK,05,Sunset Elementary,Issaquah School District,King County,4229 W LAKE SAMM PKWY SE,BELLEVUE,WA,98008,5981,(425)837-5601,12,City: Midsize,No,No,No,†,650.00000,37.62000,17.3000000,54.00000,14.00000
530282002961,WA-17210-1951,5302820,WA-17210,PK,12,Support School,Federal Way School District,King County,33330 8th Ave S,Federal Way,WA,98003,,(253)945-2000,21,Suburb: Large,No,No,No,†,82.00000,–,†,32.00000,3.00000
530804003503,WA-17410-5374,5308040,WA-17410,09,12,SVSD OPEN DOORS,Snoqualmie Valley School District,King County,8001 SILVA AVE SE,SNOQUALMIE,WA,98065,,(425)831-8000,31,Town: Fringe,No,No,No,†,33.00000,–,†,4.00000,3.00000
530354000554,WA-17401-2927,5303540,WA-17401,06,08,Sylvester Middle School,Highline School District,King County,16222 Sylvester Road SW,Burien,WA,98166,3093,(206)631-6000,21,Suburb: Large,No,No,Yes,Yes,676.00000,39.51000,17.1000000,251.00000,74.00000
530282003610,WA-17210-5473,5302820,WA-17210,06,12,TAFA at Saghalie,Federal Way School District,King County,33914 19th Ave SW,Federal Way,WA,98023,,(253)945-5000,21,Suburb: Large,No,Yes,Yes,Yes,633.00000,39.10000,16.2000000,315.00000,95.00000
530876003604,WA-17409-5490,5308760,WA-17409,PK,05,Tahoma Elementary,Tahoma School District,King County,24425 SE 216th ST,Maple Valley,WA,98038,,(425)413-3600,21,Suburb: Large,No,No,No,†,740.00000,41.10000,18.0000000,64.00000,18.00000
530876003716,WA-17409-5563,5308760,WA-17409,09,12,Tahoma Open Doors,Tahoma School District,King County,23499 SE Tahoma Way,Maple Valley,WA,98038,,(425)413-6200,21,Suburb: Large,No,No,No,†,53.00000,–,†,11.00000,4.00000
530876001519,WA-17409-2849,5308760,WA-17409,09,12,Tahoma Senior High School,Tahoma School District,King County,23499 SE Tahoma Way,Maple Valley,WA,98038,,(425)413-6200,21,Suburb: Large,No,No,No,†,2741.00000,115.26000,23.8000000,259.00000,82.00000
530723001085,WA-17403-3740,5307230,WA-17403,KG,05,Talbot Hill Elementary School,Renton School District,King County,2300 Talbot Rd S,Renton,WA,98055,4222,(425)204-4900,12,City: Midsize,No,No,Yes,Yes,458.00000,31.86000,14.4000000,136.00000,49.00000
530723003400,WA-17403-5282,5307230,WA-17403,09,12,Talley High School,Renton School District,King County,7800 S 132nd St,Seattle,WA,98178,4804,(425)204-2100,21,Suburb: Large,No,Yes,Yes,Yes,240.00000,19.17000,12.5000000,124.00000,25.00000
530030000041,WA-17408-2659,5300300,WA-17408,KG,05,Terminal Park Elementary School,Auburn School District,King County,1101 D ST SE,AUBURN,WA,98002,6013,(253)931-4978,13,City: Small,No,No,Yes,Yes,511.00000,33.42000,15.3000000,274.00000,69.00000
530423003432,WA-17414-5265,5304230,WA-17414,09,12,Tesla STEM High School,Lake Washington School District,King County,4301 228th Ave NE,Redmond,WA,98053,8333,(425)936-2770,21,Suburb: Large,No,Yes,No,†,603.00000,29.28000,20.6000000,8.00000,4.00000
530771002842,WA-17001-1856,5307710,WA-17001,09,12,The Center School,Seattle School District No. 1,King County,305 HARRISON ST,SEATTLE,WA,98109,4623,(206)252-9850,11,City: Large,No,No,No,†,253.00000,13.40000,18.9000000,25.00000,6.00000
530396003564,WA-17415-5440,5303960,WA-17415,12,12,The Outreach Program,Kent School District,King County,26024 111th Ave SE,Kent,WA,98030,6289,(253)373-4080,12,City: Midsize,No,No,Yes,Yes,87.00000,2.00000,43.5000000,51.00000,3.00000
530282000451,WA-17210-3584,5302820,WA-17210,09,12,Thomas Jefferson High School,Federal Way School District,King County,4248 S 288TH ST,AUBURN,WA,98001,2820,(253)945-5600,21,Suburb: Large,No,No,Yes,Yes,1695.00000,74.01000,22.9000000,707.00000,242.00000
530423000684,WA-17414-3490,5304230,WA-17414,KG,05,Thoreau Elementary,Lake Washington School District,King County,8224 NE 138th,Kirkland,WA,98034,5105,(425)936-2720,21,Suburb: Large,No,No,Yes,No,480.00000,28.29000,17.0000000,39.00000,22.00000
530813001343,WA-17406-3635,5308130,WA-17406,PK,05,Thorndyke Elementary,Tukwila School District,King County,4415 S 150TH ST,TUKWILA,WA,98168,,(206)901-7600,21,Suburb: Large,No,No,Yes,Yes,427.00000,23.67000,18.0000000,284.00000,70.00000
530771001253,WA-17001-3974,5307710,WA-17001,PK,05,Thornton Creek Elementary School,Seattle School District No. 1,King County,7712 40th Ave NE,SEATTLE,WA,98115,,(206)252-5300,11,City: Large,No,No,No,†,580.00000,38.36000,15.1000000,19.00000,12.00000
530000102795,WA-17216-4550,5300001,WA-17216,06,08,Thunder Mountain Middle School,Enumclaw School District,King County,42018 264th Avenue SE,Enumclaw,WA,98022,,(360)802-7492,21,Suburb: Large,No,No,No,†,484.00000,21.69000,22.3000000,87.00000,29.00000
530771002347,WA-17001-2141,5307710,WA-17001,PK,05,Thurgood Marshall Elementary,Seattle School District No. 1,King County,2401 S IRVING ST,SEATTLE,WA,98144,3727,(206)252-2800,11,City: Large,No,No,No,†,487.00000,31.12000,15.6000000,144.00000,25.00000
530723001087,WA-17403-3702,5307230,WA-17403,KG,05,Tiffany Park Elementary School,Renton School District,King County,1601 Lake Youngs Way SE,Renton,WA,98058,3817,(425)204-4850,12,City: Midsize,No,No,Yes,Yes,439.00000,29.78000,14.7000000,168.00000,58.00000
530039000093,WA-17405-3435,5300390,WA-17405,06,08,Tillicum Middle School,Bellevue School District,King County,1280 160th Avenue SE,Bellevue,WA,98008,,(425)456-6700,12,City: Midsize,No,No,No,†,780.00000,45.70000,17.1000000,86.00000,20.00000
530804003560,WA-17410-5457,5308040,WA-17410,KG,05,Timber Ridge Elementary School,Snoqualmie Valley School District,King County,34412 SE SWENSON DR,SNOQUALMIE,WA,98065,,(425)831-3825,31,Town: Fringe,No,No,No,†,724.00000,43.01000,16.8000000,12.00000,7.00000
530591002571,WA-17417-4516,5305910,WA-17417,06,08,Timbercrest Middle School,Northshore School District,King County,19115 215 WY NE,Woodinville,WA,98077,7191,(425)408-6900,21,Suburb: Large,No,No,No,†,781.00000,37.41000,20.9000000,26.00000,8.00000
530423003708,WA-17414-5597,5304230,WA-17414,06,08,Timberline Middle School,Lake Washington School District,King County,9900 Redmond Ridge Drive NE,Redmond,WA,98053,,(425)936-2820,21,Suburb: Large,No,No,No,†,777.00000,32.98000,23.6000000,51.00000,6.00000
530282003154,WA-17210-4570,5302820,WA-17210,09,12,Todd Beamer High School,Federal Way School District,King County,35999 16TH AV S,FEDERAL WAY,WA,98003,7414,(253)945-2570,21,Suburb: Large,No,No,Yes,Yes,1496.00000,64.57000,23.2000000,663.00000,179.00000
530456002119,WA-17407-4318,5304560,WA-17407,06,08,Tolt Middle School,Riverview School District,King County,3740 Tolt Ave,Carnation,WA,98014,7537,(425)844-4600,21,Suburb: Large,No,No,Yes,No,744.00000,38.43000,19.4000000,64.00000,31.00000
530771001307,WA-17001-1579,5307710,WA-17001,PK,08,Tops K-8 School,Seattle School District No. 1,King County,2500 FRANKLIN AV E,SEATTLE,WA,98102,3264,(206)252-3510,11,City: Large,No,No,No,†,491.00000,29.91000,16.4000000,94.00000,28.00000
530282000452,WA-17210-3431,5302820,WA-17210,06,08,Totem Middle School,Federal Way School District,King County,26630 40TH AVE S,KENT,WA,98031,7017,(253)945-5100,12,City: Midsize,No,No,Yes,Yes,755.00000,44.34000,17.0000000,442.00000,116.00000
530813001344,WA-17406-3488,5308130,WA-17406,PK,05,Tukwila Elementary,Tukwila School District,King County,5939 S 149TH ST,TUKWILA,WA,98168,,(206)901-7500,21,Suburb: Large,No,No,Yes,Yes,530.00000,34.20000,15.5000000,247.00000,79.00000
530813003650,WA-17406-5536,5308130,WA-17406,06,12,Tukwila Online Learning,Tukwila School District,King County,4160 S 144th Street,Tukwila,WA,98168,,(206)901-8018,21,Suburb: Large,No,No,Yes,Yes,81.00000,–,†,12.00000,1.00000
530423000676,WA-17414-3441,5304230,WA-17414,KG,05,Twain Elementary,Lake Washington School District,King County,9525 130th Ave NE,Kirkland,WA,98033,5266,(425)936-2730,21,Suburb: Large,No,No,Yes,No,656.00000,43.44000,15.1000000,73.00000,12.00000
530804003252,WA-17410-5135,5308040,WA-17410,06,08,Twin Falls Middle School,Snoqualmie Valley School District,King County,46910 S.E. Middle Fork Road,North Bend,WA,98045,,(425)831-4150,41,Rural: Fringe,No,No,Yes,No,567.00000,29.51000,19.2000000,64.00000,28.00000
530282000453,WA-17210-3628,5302820,WA-17210,PK,05,Twin Lakes Elementary School,Federal Way School District,King County,4400 SW 320TH ST,FEDERAL WAY,WA,98023,2426,(253)945-4200,21,Suburb: Large,No,No,Yes,Yes,365.00000,22.51000,16.2000000,165.00000,42.00000
530804002158,WA-17410-1502,5308040,WA-17410,09,12,Two Rivers School,Snoqualmie Valley School District,King County,330 BALLARAT AVE N,NORTH BEND,WA,98045,,(425)831-4200,31,Town: Fringe,No,No,Yes,No,74.00000,9.10000,8.1000000,12.00000,3.00000
530354000555,WA-17401-3483,5303540,WA-17401,09,12,Tyee High School,Highline School District,King County,4424 S 188th St,SeaTac,WA,98188,5097,(206)433-2341,21,Suburb: Large,No,No,Yes,Yes,907.00000,48.80000,18.6000000,582.00000,177.00000
530039000094,WA-17405-3283,5300390,WA-17405,06,08,Tyee Middle School,Bellevue School District,King County,13630 S.E. Allen Road,Bellevue,WA,98006,,(425)456-6800,12,City: Midsize,No,No,No,†,1049.00000,53.03000,19.8000000,75.00000,26.00000
530282000454,WA-17210-3582,5302820,WA-17210,PK,05,Valhalla Elementary School,Federal Way School District,King County,27847 42ND AV S,AUBURN,WA,98001,1120,(253)945-4300,21,Suburb: Large,No,No,Yes,Yes,580.00000,34.78000,16.7000000,327.00000,103.00000
530354003220,WA-17401-5119,5303540,WA-17401,PK,PK,Valley View Early Childhood Center,Highline School District,King County,17622 46th Ave S,SeaTac,WA,98188,4117,(206)631-5100,21,Suburb: Large,No,No,No,†,409.00000,6.50000,62.9000000,133.00000,7.00000
530930001591,WA-17402-2419,5309300,WA-17402,09,12,Vashon Island High School,Vashon Island School District,King County,9600 SW 204TH ST,VASHON,WA,98070,,(206)463-9171,41,Rural: Fringe,No,No,No,†,510.00000,26.00000,19.6000000,62.00000,31.00000
530771001256,WA-17001-2667,5307710,WA-17001,PK,05,View Ridge Elementary School,Seattle School District No. 1,King County,7047 50 AV NE,SEATTLE,WA,98115,6127,(206)252-5600,11,City: Large,No,No,No,†,473.00000,28.55000,16.6000000,33.00000,3.00000
530771003356,WA-17001-2977,5307710,WA-17001,PK,05,Viewlands Elementary School,Seattle School District No. 1,King County,10525 3 AV NW,SEATTLE,WA,98177,4809,(206)252-4400,11,City: Large,No,No,No,†,383.00000,26.92000,14.2000000,103.00000,19.00000
530030000042,WA-17408-2326,5300300,WA-17408,PK,05,Washington Elementary School,Auburn School District,King County,20 E ST NE,AUBURN,WA,98002,5501,(253)931-4988,13,City: Small,No,No,Yes,Yes,623.00000,37.01000,16.8000000,378.00000,93.00000
530771001259,WA-17001-4064,5307710,WA-17001,06,08,Washington Middle School,Seattle School District No. 1,King County,2101 S JACKSON ST,SEATTLE,WA,98144,2226,(206)252-2600,11,City: Large,No,No,Yes,Yes,605.00000,30.81000,19.6000000,180.00000,53.00000
530423003289,WA-17414-5958,5304230,WA-17414,09,12,Washington Network for Innovative Careers,Lake Washington School District,King County,PO Box 97039,Redmond,WA,98073,9739,(425)702-3283,13,City: Small,No,No,No,†,0.00000,2.90000,†,2.00000,1.00000
530771001261,WA-17001-3026,5307710,WA-17001,KG,05,Wedgwood Elementary School,Seattle School District No. 1,King County,2720 NE 85 ST,SEATTLE,WA,98115,3446,(206)252-5670,11,City: Large,No,No,No,†,463.00000,25.98000,17.8000000,21.00000,6.00000
530591000894,WA-17417-4069,5305910,WA-17417,KG,05,Wellington Elementary,Northshore School District,King County,16501 NE 195 ST,Woodinville,WA,98072,8414,(425)408-5900,21,Suburb: Large,No,No,No,†,547.00000,30.55000,17.9000000,30.00000,10.00000
530030000031,WA-17408-2702,5300300,WA-17408,09,12,West Auburn Senior High School,Auburn School District,King County,401 W MAIN ST,AUBURN,WA,98001,5275,(253)931-4990,13,City: Small,No,No,Yes,Yes,201.00000,18.00000,11.2000000,123.00000,22.00000
530498000765,WA-17400-3433,5304980,WA-17400,KG,05,West Mercer Elementary,Mercer Island School District,King County,4141 81st Ave SE,Mercer Island,WA,98040,3928,(206)236-3430,21,Suburb: Large,No,No,Yes,No,473.00000,30.94000,15.3000000,11.00000,3.00000
530771001182,WA-17001-2645,5307710,WA-17001,PK,05,West Seattle Elementary School,Seattle School District No. 1,King County,6760 34 AV SW,SEATTLE,WA,98126,4208,(206)252-9450,11,City: Large,No,No,Yes,Yes,431.00000,34.57000,12.5000000,317.00000,23.00000
530771001262,WA-17001-2234,5307710,WA-17001,09,12,West Seattle High School,Seattle School District No. 1,King County,3000 CALIFORNIA AV SW,SEATTLE,WA,98116,3302,(206)252-8800,11,City: Large,No,No,No,†,1117.00000,51.84000,21.5000000,157.00000,55.00000
530771001263,WA-17001-2142,5307710,WA-17001,KG,05,West Woodland Elementary School,Seattle School District No. 1,King County,5601 4 AV NW,SEATTLE,WA,98107,2718,(206)252-1600,11,City: Large,No,No,No,†,538.00000,32.03000,16.8000000,33.00000,9.00000
530591000895,WA-17417-3287,5305910,WA-17417,PK,05,Westhill Elementary,Northshore School District,King County,19515 88 AV NE,Bothell,WA,98011,2137,(425)408-5500,21,Suburb: Large,No,No,No,†,471.00000,31.82000,14.8000000,46.00000,14.00000
530000100383,WA-17216-3585,5300001,WA-17216,PK,05,Westwood Elementary School,Enumclaw School District,King County,21200 SE 416th,Enumclaw,WA,98022,9099,(360)802-7620,41,Rural: Fringe,No,No,No,†,371.00000,23.23000,16.0000000,67.00000,25.00000
530354000557,WA-17401-2639,5303540,WA-17401,PK,05,White Center Heights Elementary,Highline School District,King County,10015 6th Avenue Southwest,Seattle,WA,98146,,(206)631-5200,21,Suburb: Large,No,No,Yes,Yes,692.00000,37.25000,18.6000000,535.00000,54.00000
